geohash,estaciones_sitp_100,estaciones_sitp_200,estaciones_sitp_500,estaciones_tm_100,estaciones_tm_200,estaciones_tm_500,supermarkets_100,supermarkets_200,supermarkets_500
d2g6e1vf,0,3,6,0,0,0,0,0,0
d2g6eph6,0,6,18,0,0,0,0,4,13
d2g6dgkh,1,3,16,0,0,0,0,2,12
d2g6g1h6,0,2,6,0,0,0,0,0,3
d2g6dxhf,1,2,10,0,0,0,0,0,5
d2g6du36,0,0,8,0,0,1,2,2,6
d2g6g0tw,0,0,13,0,0,0,0,1,3
d2g6g7sg,0,0,22,0,0,0,1,1,8
d2g6f4x0,0,0,4,0,0,0,0,0,0
d2g66ysq,0,0,8,0,0,0,0,0,2
d2g6fy89,0,0,25,0,0,0,0,0,3
d2g6epbd,0,0,23,0,0,0,0,0,1
d2g6ftrv,0,0,9,0,0,0,0,0,1
d2g6eq8w,1,2,28,0,0,0,0,0,5
d2g6g4tj,0,1,8,0,0,0,0,0,6
d2g71b0t,0,1,19,0,0,0,1,2,5
d2g6dfz9,2,5,13,0,0,0,1,3,12
d2g6dzxg,0,2,14,0,0,0,0,0,2
d2g6e48q,0,4,14,0,0,0,0,3,10
d2g6g5jm,0,2,11,0,0,0,0,6,11
d2g6fyh1,1,2,16,0,0,1,0,1,9
d2g662rm,0,5,19,0,1,2,1,2,22
d2g6ghej,0,0,19,0,0,0,0,1,8
d2g66zwn,0,0,11,0,0,0,0,0,2
d2g6g6hh,0,4,31,0,0,0,0,1,7
d2g6g332,0,0,8,0,0,0,1,1,3
d2g6er8k,0,0,10,0,0,0,0,0,7
d2g63psx,0,2,7,0,0,0,1,2,4
d2g6dg6r,1,1,13,0,0,1,0,0,8
d2g6dbec,0,2,19,0,0,0,0,0,2
d2g6f6gx,2,3,10,0,0,1,0,0,4
d2g6fdy7,0,2,8,0,0,0,0,1,6
d2g64qr8,5,9,31,0,0,4,3,3,25
d2g694hq,0,0,10,0,0,0,0,0,0
d2g6e1un,0,2,11,0,0,0,0,0,1
d2g66pjr,1,2,9,0,0,0,0,0,0
d2g64w64,4,5,22,1,1,2,2,4,14
d2g6dbdb,0,3,21,0,0,0,0,1,5
d2g6e44v,3,5,12,0,0,0,0,1,1
d2g6ep37,0,2,23,0,0,0,0,1,7
d2g6en75,0,2,22,0,0,0,0,0,5
d2g6empz,0,0,0,0,0,0,0,0,0
d2g6dgcm,1,2,9,0,0,2,0,0,2
d2g6ent8,0,1,20,0,0,0,0,0,5
d2g6e172,0,0,9,0,0,0,0,0,1
d2g66wwu,0,3,33,0,0,0,0,5,24
d2g6dbks,1,5,19,0,0,0,0,1,2
d2g6dyec,0,0,8,0,0,2,0,1,11
d2g6g2fh,0,2,9,0,0,0,0,1,5
d2g6g0uk,2,2,11,0,0,0,0,0,3
d2g6ep0x,2,2,20,0,0,0,1,1,11
d2g6dfrv,0,3,12,0,0,0,0,3,11
d2g6gk86,2,2,12,0,0,0,2,5,11
d2g6dfrv,0,3,12,0,0,0,0,3,11
d2g6e541,0,0,17,0,0,0,0,0,3
d2g6dyzn,0,2,16,0,0,0,0,2,8
d2g6fsnm,0,1,14,0,0,0,0,1,8
d2g6ephr,0,4,20,0,0,0,0,5,13
d2g66ysp,0,0,9,0,0,0,0,0,3
d2g6e10x,1,4,13,0,0,0,0,0,3
d2g6e12e,2,6,14,0,0,0,0,0,3
d2g6g0uk,2,2,11,0,0,0,0,0,3
d2g6dzx5,0,4,14,0,0,0,0,0,3
d2g6erkm,1,4,26,0,0,0,1,5,11
d2g6dz97,0,1,6,0,0,1,0,1,7
d2g66ysy,0,0,2,0,0,0,0,0,2
d2g6f3vz,2,2,19,0,1,1,0,5,10
d2g6ep2x,0,2,19,0,0,0,0,1,7
d2g6918z,1,3,11,0,0,0,1,1,3
d2g6g7s7,0,1,20,0,0,0,0,1,11
d2g62egq,0,4,16,0,0,1,2,3,12
d2g71cn1,0,3,15,0,0,0,0,1,7
d2g6fcy7,0,0,9,0,0,1,0,0,1
d2g751yf,0,0,5,0,0,0,0,0,1
d2g6fwfp,0,2,13,0,0,0,0,0,5
d2g74bc1,0,3,18,0,0,0,1,2,10
d2g6g7bb,0,0,16,0,0,0,0,1,18
d2g6duqk,0,6,21,0,0,0,1,5,16
d2g6ej44,2,2,29,0,0,0,1,1,4
d2g6du1w,0,2,7,0,0,1,2,2,5
d2g6fsfh,2,2,18,0,0,0,0,2,4
d2g64rm7,1,3,22,0,1,3,1,3,26
d2g62znu,0,0,17,0,0,0,0,8,12
d2g6g6zj,0,3,13,0,0,0,0,0,6
d2g66npb,0,0,8,0,0,2,0,0,1
d2g66ykr,0,0,3,0,0,0,0,0,2
d2g63cd6,0,2,18,0,0,2,0,0,2
d2g7408r,0,0,10,0,0,1,0,0,14
d2g6g01m,0,1,21,0,0,0,0,0,2
d2g6fbkm,0,1,11,0,1,1,0,0,4
d2g6f24s,0,0,5,0,0,0,0,0,5
d2g6e08s,0,0,8,0,0,0,0,0,0
d2g6erkz,1,7,27,0,0,0,1,5,11
d2g6dbx4,1,3,11,0,0,0,0,0,0
d2g6dumg,0,5,21,0,0,0,0,5,15
d2g6dg59,1,6,15,0,0,0,0,2,11
d2g6e5en,0,3,21,0,0,0,0,3,6
d2g63tng,0,0,4,0,0,0,0,0,2
d2g6g5wv,0,0,9,0,0,0,0,3,15
d2g6gqhv,0,3,28,0,0,0,0,1,19
d2g6ekuk,0,0,3,0,0,0,0,0,1
d2g6g64k,2,5,19,0,0,0,0,0,6
d2g6dctv,0,3,14,0,0,0,1,4,8
d2g6dbfx,1,2,19,0,0,0,0,0,8
d2g6erkz,1,7,27,0,0,0,1,5,11
d2g6g2fh,0,2,9,0,0,0,0,1,5
d2g6dud5,0,1,13,0,0,1,0,1,6
d2g6dyrs,0,1,17,0,0,0,0,2,8
d2g6dukk,0,1,22,0,0,0,0,1,14
d2g6g5tq,1,5,11,0,0,0,0,3,14
d2g6dggh,0,1,9,0,0,0,0,0,7
d2g6gs4j,0,0,13,0,0,0,0,0,4
d2g6g5y5,1,2,11,0,0,0,2,2,14
d2g6g4g4,0,2,11,0,0,0,0,0,10
d2g6fgkh,1,3,20,0,1,1,2,3,20
d2g6692k,1,4,34,1,1,1,1,9,26
d2g66jub,2,2,12,0,0,0,0,0,8
d2g6dyj5,2,2,7,0,0,0,0,1,8
d2g6f8rx,0,0,5,0,0,0,0,1,3
d2g60xek,1,1,19,0,0,0,0,0,1
d2g6g3hv,0,5,28,0,0,0,0,1,2
d2g6fwsq,2,4,22,0,0,0,0,4,5
d2g6f0yr,0,2,10,0,0,0,0,0,0
d2g6gk6v,1,4,18,0,0,0,0,3,12
d2g6e0b7,0,3,12,0,0,0,0,0,0
d2g6enw4,0,2,17,0,0,0,0,2,8
d2g6dg70,0,3,15,0,0,0,0,1,9
d2g6g071,2,10,20,0,0,0,0,1,3
d2g6dcz9,0,0,20,0,0,0,0,0,7
d2g6fftu,0,1,18,0,0,1,0,0,2
d2g66sw4,2,3,30,0,0,0,1,1,19
d2g77j52,0,0,0,0,0,0,0,0,0
d2g6ekyt,0,0,0,0,0,0,0,0,0
d2g6e16m,0,4,11,0,0,0,0,0,1
d2g6dvsg,0,1,16,0,0,0,0,1,5
d2g6f7u1,0,0,8,0,1,2,0,0,4
d2g6dypg,0,1,16,0,0,0,0,0,8
d2g6fbhk,0,0,12,0,0,1,0,1,6
d2g6dfkw,0,2,27,0,0,0,1,1,18
d2g6ejur,0,0,23,0,0,0,0,0,4
d2g6ghpj,0,0,10,0,0,0,0,1,16
d2g6g0ew,2,3,15,0,0,0,0,1,3
d2g6ft7t,0,0,15,0,0,0,0,0,3
d2g6fxrj,0,1,18,0,0,0,0,3,14
d2g6dfxn,2,5,15,0,0,0,3,4,13
d2g6dbrf,0,0,8,0,0,0,0,0,0
d2g6du64,0,1,9,0,0,1,2,2,7
d2g6ghw3,0,1,13,0,0,0,0,1,13
d2g6g4ew,1,2,7,0,0,0,0,0,4
d2g6dufh,0,1,14,0,0,1,0,1,7
d2g6fhue,0,0,8,0,0,0,0,1,7
d2g66zm3,0,0,10,0,0,0,0,0,1
d2g6dby7,0,5,17,0,0,0,0,0,3
d2g66zee,1,7,22,0,0,0,0,1,5
d2g6g5jd,0,0,11,0,0,0,0,3,9
d2g66ywy,0,0,0,0,0,0,0,0,0
d2g6enzh,1,3,12,0,0,0,0,2,8
d2g6dchz,0,5,17,0,0,0,1,1,9
d2g6g7p2,0,4,15,0,0,0,0,0,5
d2g6e53e,0,5,13,0,0,0,0,1,7
d2g6enws,2,3,12,0,0,0,0,2,9
d2g755cs,0,0,7,0,0,2,0,0,1
d2g66nw4,0,2,9,0,0,0,0,0,2
d2g6dzur,0,0,15,0,0,1,0,1,6
d2g6fs5c,1,3,16,0,0,0,0,0,12
d2g6dggk,0,1,11,0,0,0,0,0,8
d2g71cmv,0,0,17,0,0,0,0,1,5
d2g7418g,0,4,16,0,0,0,1,3,13
d2g66sut,0,9,38,0,0,1,0,7,28
d2g6c5dk,0,4,10,0,0,0,0,1,7
d2g6dzes,0,1,10,0,0,2,2,2,6
d2g6g53x,0,4,15,0,0,0,3,8,13
d2g6dzjx,1,5,15,0,0,1,0,1,9
d2g66yb7,0,7,31,0,0,0,0,0,19
d2g6gktp,0,0,16,0,0,0,0,0,10
d2g6gmjh,1,3,18,0,0,0,0,1,4
d2g6071n,1,7,27,0,0,0,1,1,4
d2g6g2kk,0,1,27,0,0,0,0,3,6
d2g6g6wf,0,3,14,0,0,0,0,0,5
d2g6g278,0,4,26,0,0,0,2,3,6
d2g61xn4,0,0,12,0,0,0,0,0,10
d2g6e47f,0,1,15,0,0,0,0,0,1
d2g718ec,2,5,34,0,0,0,0,0,9
d2g6dbz5,4,4,15,0,0,0,0,0,3
d2g6du7d,1,1,15,0,0,1,0,1,10
d2g6gmkm,0,3,21,0,0,0,0,2,6
d2g63trj,0,1,7,0,0,0,0,0,2
d2g6ep1r,1,4,19,0,0,0,0,1,9
d2g6dw4h,0,4,25,0,1,1,0,0,8
d2g6fwfu,2,3,14,0,0,0,0,4,5
d2g6dy6f,0,2,7,0,1,1,0,2,8
d2g69epc,1,7,24,0,0,0,1,1,7
d2g6enjs,0,2,19,0,0,0,0,0,5
d2g6fegx,2,3,16,0,0,0,0,0,13
d2g6dx5d,0,0,14,0,0,1,0,0,6
d2g6enxy,2,4,25,0,0,0,0,0,6
d2g6e56j,0,3,18,0,0,0,0,0,7
d2g6ej41,1,2,31,0,0,0,1,1,4
d2g6g2w7,5,7,24,0,0,0,0,0,2
d2g6g0sq,1,3,17,0,0,0,0,2,3
d2g6e5sg,0,4,23,0,0,0,0,0,6
d2g6e4dn,0,0,17,0,0,0,0,0,6
d2g6dz8e,1,1,6,0,0,1,0,1,6
d2g6g0uu,0,2,12,0,0,0,0,0,3
d2g6dftw,0,2,19,0,0,0,3,5,13
d2g6du4q,1,2,8,0,0,1,0,2,8
d2g6e4dn,0,0,17,0,0,0,0,0,6
d2g6dbxy,0,4,13,0,0,0,0,0,0
d2g6ej41,1,2,31,0,0,0,1,1,4
d2g6dg0d,0,2,12,0,1,2,0,1,5
d2g6d9kc,0,1,17,0,0,2,0,1,17
d2g6e10f,0,3,12,0,0,0,0,0,1
d2g6dxwh,0,3,7,0,0,0,0,1,3
d2g6czwe,0,2,12,0,0,2,0,0,3
d2g6fsvd,0,2,14,0,0,0,0,1,4
d2g6fwm8,2,6,23,0,0,0,0,0,2
d2g6fvbh,0,5,16,0,0,0,0,0,2
d2g6erkv,4,5,24,0,0,0,1,5,11
d2g6g1h2,0,2,8,0,0,0,0,0,3
d2g66znb,0,0,0,0,0,0,0,0,0
d2g6e5ks,0,2,17,0,0,0,0,0,6
d2g6g0e8,1,8,16,0,0,0,0,2,3
d2g6dvxg,0,0,24,0,0,0,0,1,9
d2g66zs7,0,3,18,0,0,0,0,1,3
d2g6eqn3,0,0,0,0,0,0,0,0,1
d2g6fwm1,2,4,23,0,0,0,0,0,5
d2g6fwu2,1,4,20,0,0,0,0,4,6
d2g6dbr4,0,0,11,0,0,0,0,0,1
d2g6f2qh,0,1,3,0,0,1,0,2,3
d2g62ud8,2,4,21,0,0,0,0,0,10
d2g6dvfc,0,1,11,0,0,1,0,0,5
d2g6dwsb,1,5,12,0,0,1,0,2,5
d2g666be,2,4,15,1,1,3,0,0,18
d2g66z0x,1,2,35,0,0,0,0,1,14
d2g6e4km,0,0,16,0,0,0,0,0,1
d2g6e5c3,2,4,22,0,0,0,0,2,13
d2g6fcx5,0,3,8,0,0,0,0,0,0
d2g6dvxg,0,0,24,0,0,0,0,1,9
d2g6e40s,0,0,16,0,0,0,0,0,6
d2g66ej8,0,0,18,0,0,0,0,1,16
d2g6994u,0,0,10,0,0,1,1,1,2
d2g6fsp7,0,0,10,0,0,0,0,1,13
d2g690jg,0,1,4,0,0,0,0,0,2
d2g6fmsg,0,4,14,0,0,0,0,0,1
d2g64wbe,1,3,27,0,0,2,0,2,18
d2g756td,1,6,24,0,0,0,1,3,15
d2g7507v,0,3,16,0,0,0,0,0,12
d2g6fwgj,2,3,14,0,0,0,0,4,8
d2g6dbqb,0,0,10,0,0,0,0,0,1
d2g6dvuk,0,0,12,0,0,1,0,0,5
d2g6enhz,0,0,22,0,0,0,0,0,7
d2g6dv8j,0,1,14,0,0,1,0,1,6
d2g6ep8x,0,0,21,0,0,0,0,0,1
d2g6e434,0,0,15,0,0,0,0,0,4
d2g6e434,0,0,15,0,0,0,0,0,4
d2g6e434,0,0,15,0,0,0,0,0,4
d2g6e434,0,0,15,0,0,0,0,0,4
d2g6fxc1,0,0,10,0,0,0,0,0,2
d2g6g05x,4,11,18,0,0,0,0,2,3
d2g6epfs,0,5,20,0,0,0,0,0,6
d2g66zku,0,0,14,0,0,0,0,1,2
d2g6c57g,2,2,14,0,0,0,0,1,7
d2g67p9m,0,0,0,0,0,0,0,0,0
d2g6e1g1,1,2,14,0,0,0,0,1,1
d2g66y5v,1,1,5,0,0,0,0,0,2
d2g66ytf,0,0,1,0,0,0,0,0,0
d2g7493c,0,2,11,0,0,0,0,0,4
d2g6gd8h,0,0,11,0,0,0,0,0,4
d2g6g79p,0,1,15,0,0,0,0,2,16
d2g6fwcr,0,0,8,0,0,0,0,0,5
d2g6g3q8,3,5,22,0,0,0,0,0,1
d2g6g2we,4,8,25,0,0,0,0,0,2
d2g6e17r,0,1,14,0,0,0,0,0,1
d2g662rf,1,6,20,0,1,2,1,3,24
d2g6fb1d,0,1,8,0,0,1,0,0,6
d2g6gqbj,0,3,13,0,0,0,0,2,18
d2g63u0d,0,1,6,0,0,0,0,0,1
d2g6g27g,0,3,26,0,0,0,0,3,6
d2g6db7w,1,1,22,0,0,0,0,0,4
d2g6du6t,0,0,15,0,0,1,0,2,8
d2g6e1bd,0,1,16,0,0,0,0,0,3
d2g6ftx0,0,0,13,0,0,0,0,0,0
d2g6f6gb,0,3,10,0,0,1,0,0,6
d2g62vh9,2,5,20,0,0,0,0,1,8
d2g6g4xe,0,0,6,0,0,0,0,0,5
d2g6fek9,0,0,12,0,0,0,0,0,9
d2g6fwv1,1,2,22,0,0,0,0,0,7
d2g64w05,3,10,26,0,1,3,1,5,25
d2g6eqnp,0,0,0,0,0,0,0,0,3
d2g6g18j,1,3,7,0,0,0,0,0,0
d2g6g7wh,0,2,21,0,0,0,0,2,4
d2g6df3s,2,2,18,0,0,1,0,5,13
d2g6e12r,0,5,15,0,0,0,0,0,3
d2g6dxey,1,3,12,0,0,0,0,0,1
d2g69ec3,2,6,21,0,0,0,0,1,5
d2g66xr4,2,4,39,0,0,2,1,1,15
d2g6eqfj,2,6,28,0,0,0,0,0,8
d2g6dum6,0,3,22,0,0,0,0,1,16
d2g6dbre,0,0,9,0,0,0,0,0,0
d2g6c5er,1,2,13,0,0,0,0,0,8
d2g6duhu,1,2,16,0,0,0,0,2,15
d2g66wzx,1,2,37,0,0,1,0,1,22
d2g6dyz5,0,1,13,0,0,0,0,4,8
d2g6enf8,1,5,20,0,0,0,1,2,10
d2g66ttz,2,6,32,0,0,1,1,3,34
d2g6dgvy,0,4,17,0,0,0,0,5,14
d2g6dbew,0,3,16,0,0,0,0,0,5
d2g6dzuc,0,0,16,0,0,2,0,0,7
d2g6dbr4,0,0,11,0,0,0,0,0,1
d2g6e54q,0,1,17,0,0,0,0,0,4
d2g61pg4,1,1,31,0,0,0,1,3,20
d2g6fx8e,0,0,7,0,0,0,0,0,0
d2g6ejbx,1,6,15,0,0,0,1,1,6
d2g66zqk,0,0,1,0,0,0,0,0,1
d2g6dx0u,1,2,9,0,0,2,0,0,3
d2g6duhu,1,2,16,0,0,0,0,2,15
d2g6dfbv,0,0,15,0,0,2,0,0,7
d2g6e12t,2,6,15,0,0,0,0,0,3
d2g6dfq6,1,3,18,0,0,0,0,0,15
d2g716ph,1,7,9,0,0,0,3,9,12
d2g6dvem,0,0,11,0,0,1,0,0,5
d2g6fcdg,0,2,9,0,0,1,0,0,2
d2g6g3r5,0,3,21,0,0,0,0,0,1
d2g6e436,0,1,16,0,0,0,0,0,4
d2g6g01b,0,0,21,0,0,0,0,0,4
d2g6e09r,0,0,9,0,0,0,0,0,0
d2g6enk6,0,0,24,0,0,0,0,0,6
d2g6e4bg,0,2,15,0,0,0,0,1,8
d2g6dusq,2,3,25,0,0,0,2,2,14
d2g66tzk,1,8,31,0,0,0,0,4,23
d2g6f6xn,0,1,19,0,0,0,0,0,11
d2g6dumm,0,2,25,0,0,0,0,1,15
d2g66yj7,0,0,2,0,0,0,0,0,0
d2g6erg9,0,2,27,0,0,0,0,0,12
d2g6g6jt,4,6,27,0,0,0,0,2,6
d2g66eev,2,7,30,0,0,2,4,8,31
d2g6fzfq,0,3,19,0,0,0,0,1,10
d2g66y6m,0,1,20,0,0,0,1,2,4
d2g6ffm3,0,0,12,0,1,1,0,0,1
d2g60fmb,0,3,15,0,0,0,3,7,15
d2g6fgxd,0,1,15,0,0,1,0,0,17
d2g6c84z,2,3,21,0,0,1,7,11,15
d2g6gxb1,1,1,27,0,0,0,1,1,3
d2g690eb,0,2,10,0,0,0,0,1,3
d2g6du7j,0,1,16,0,0,1,0,0,8
d2g6fbxj,0,7,11,0,0,0,0,1,2
d2g6dy7w,0,1,8,0,0,1,0,0,9
d2g6enrv,0,3,25,0,0,0,0,0,5
d2g6ffrb,1,2,11,0,0,0,0,0,1
d2g66zzz,0,0,5,0,0,0,0,0,0
d2g6dugu,1,6,19,0,0,1,0,1,7
d2g6dbrn,0,1,11,0,0,0,0,0,1
d2g6dfyd,0,4,16,0,0,0,0,6,16
d2g6dbdc,0,2,21,0,0,0,0,1,5
d2g6g6k9,0,3,32,0,0,0,0,3,7
d2g6f0wq,0,3,10,0,0,0,0,0,0
d2g6g7vm,0,2,19,0,0,0,0,2,9
d2g63pgx,0,0,9,0,0,0,0,0,5
d2g6dveh,0,0,12,0,0,1,0,0,5
d2g6dfpz,0,1,15,0,0,0,0,0,10
d2g6fgqf,0,1,15,0,0,1,0,0,18
d2g6e434,0,0,15,0,0,0,0,0,4
d2g6eqhd,0,0,15,0,0,0,0,0,4
d2g6fwqm,0,7,21,0,0,0,0,0,2
d2g6dxy5,0,1,7,0,0,0,1,1,3
d2g6dmy3,1,6,24,0,0,0,0,1,6
d2g6ep2v,0,2,19,0,0,0,0,1,8
d2g6dwww,0,0,6,0,0,0,0,2,4
d2g66zh3,0,0,13,0,0,0,0,0,2
d2g6dzhs,0,2,13,0,0,1,0,1,10
d2g6dvkn,0,1,17,0,0,0,0,0,5
d2g6dfdb,2,4,19,0,0,0,1,2,17
d2g6f90y,0,0,15,0,0,1,0,0,4
d2g6e5k3,0,4,12,0,0,0,0,0,5
d2g6e53v,0,4,15,0,0,0,0,1,8
d2g6fkvt,0,0,14,0,0,1,0,0,2
d2g6eqvy,0,0,18,0,0,0,0,0,10
d2g6dyhw,0,2,9,0,0,1,0,1,8
d2g6e4cq,0,1,16,0,0,0,0,1,6
d2g6g4pz,1,1,7,0,0,0,0,0,1
d2g6fsgw,0,7,17,0,0,0,0,0,5
d2g6dg4z,0,3,14,0,0,1,0,1,8
d2g6dvk0,1,7,16,0,0,0,0,0,5
d2g6f9x7,0,2,10,0,0,0,0,0,2
d2g6epdy,0,6,24,0,0,0,0,0,10
d2g6g2gp,2,3,18,0,0,0,0,1,5
d2g6dtts,2,3,24,0,0,1,1,1,10
d2g63rte,0,0,11,0,0,0,0,0,0
d2g63jsb,0,2,20,0,0,0,0,3,3
d2g6dgf0,0,3,9,0,0,1,0,0,6
d2g6ehf0,1,7,27,0,0,0,0,0,5
d2g4pzqd,2,5,29,0,0,0,0,0,3
d2g66d3g,2,6,22,0,1,2,2,5,15
d2g6e12c,3,6,14,0,0,0,0,0,3
d2g6e5sj,1,2,23,0,0,0,0,1,6
d2g6duq6,2,6,20,0,0,0,1,6,16
d2g6dysc,0,2,9,0,0,1,0,2,10
d2g6fs3n,0,0,21,0,0,0,0,0,21
d2g66y7p,0,0,17,0,0,0,0,1,2
d2g6e436,0,1,16,0,0,0,0,0,4
d2g6fs70,2,2,18,0,0,0,0,2,15
d2g6dp1b,0,0,14,0,0,2,1,1,5
d2g6fbng,0,2,12,0,0,0,0,0,2
d2g64tbe,1,6,24,1,1,3,1,3,22
d2g6dgjf,1,2,23,0,0,0,1,4,17
d2g6dvf3,1,2,8,0,0,1,0,0,4
d2g6epwy,0,0,7,0,0,0,0,0,7
d2g6dzsg,1,2,13,0,0,1,0,1,6
d2g6gk70,1,5,13,0,0,0,3,3,10
d2g69949,0,0,10,0,0,1,1,1,2
d2g741cb,0,0,15,0,0,0,0,0,4
d2g6ercm,0,2,15,0,0,0,0,0,4
d2g6dfuu,1,6,18,0,0,0,2,6,14
d2g66zz0,0,0,4,0,0,0,0,0,1
d2g61euv,3,4,19,0,0,0,0,1,16
d2g6dgfz,1,1,10,0,0,0,0,0,6
d2g6e41m,0,3,15,0,0,0,0,1,4
d2g6dfuu,1,6,18,0,0,0,2,6,14
d2g6dydb,1,1,7,0,1,2,0,1,8
d2g66yve,0,0,0,0,0,0,0,0,1
d2g6f9pf,0,2,9,0,0,0,0,0,4
d2g6g6hv,0,5,29,0,0,0,0,2,6
d2g6f888,0,0,9,0,0,1,0,0,3
d2g6dvt6,0,1,20,0,0,0,0,1,6
d2g6erbr,0,0,11,0,0,0,0,0,5
d2g66stt,0,6,32,0,0,0,1,1,23
d2g6er9t,2,2,11,0,0,0,0,0,7
d2g6dgs7,0,3,16,0,0,0,0,3,13
d2g6emte,0,0,0,0,0,0,0,0,0
d2g6drpz,1,3,9,0,1,1,0,0,2
d2g6encr,0,4,20,0,0,0,0,0,13
d2g6g0sb,0,3,18,0,0,0,1,3,3
d2g4rew7,0,0,12,0,0,0,0,0,5
d2g6fv8e,0,2,12,0,0,0,0,0,2
d2g6fvc4,2,2,15,0,0,0,0,0,2
d2g6fuxn,0,2,12,0,0,2,2,3,12
d2g6gku6,0,1,18,0,0,0,0,1,9
d2g6e5hd,3,5,10,0,0,0,0,0,0
d2g4r7rm,2,3,34,0,0,0,0,1,1
d2g6fz1c,1,4,16,0,0,0,0,0,8
d2g6dvex,0,0,12,0,0,1,0,0,6
d2g66euc,2,3,28,0,0,1,1,6,28
d2g6fvu4,0,2,15,0,0,1,0,2,9
d2g6dgvn,1,1,15,0,0,0,2,2,14
d2g6dgy5,2,3,17,0,0,0,0,4,14
d2g66zn3,0,0,0,0,0,0,0,0,1
d2g6ge1w,0,0,7,0,0,0,0,0,0
d2g6e446,4,5,12,0,0,0,0,1,1
d2g6ep7c,2,6,20,0,0,0,4,5,13
d2g66zeq,7,7,28,0,0,0,0,0,6
d2g75928,2,7,16,0,0,0,0,1,2
d2g6dvr1,0,5,28,0,0,0,0,1,7
d2g6908m,0,2,15,0,0,0,0,0,1
d2g6dcz9,0,0,20,0,0,0,0,0,7
d2g6dgg2,0,1,13,0,0,0,0,0,7
d2g6erwp,6,6,20,0,0,0,1,4,9
d2g6dgu6,0,1,16,0,0,0,2,2,14
d2g6910q,1,2,16,0,0,0,0,0,3
d2g6e104,0,4,13,0,0,0,0,0,2
d2g63wv1,2,10,21,0,0,0,1,1,5
d2g6dgvn,1,1,15,0,0,0,2,2,14
d2g75k6f,1,2,13,0,0,0,0,0,2
d2g66zhr,0,0,14,0,0,0,0,1,1
d2g66u2x,0,0,10,0,0,0,0,0,3
d2g6g27g,0,3,26,0,0,0,0,3,6
d2g6fwxh,3,6,23,0,0,0,0,0,2
d2g63rfz,0,0,9,0,0,0,0,0,1
d2g6ekuz,0,0,0,0,0,0,0,0,0
d2g66kuz,4,9,30,0,0,0,0,2,14
d2g74811,0,1,8,0,0,0,0,0,2
d2g6g2qy,1,12,26,0,0,0,0,0,3
d2g6d9b5,0,1,15,0,0,1,0,0,9
d2g6dy7r,0,1,7,0,0,2,0,1,9
d2g6e4hv,1,2,13,0,0,0,0,0,1
d2g6g6xm,0,0,14,0,0,0,0,0,4
d2g66zg6,4,8,28,0,0,0,0,0,7
d2g6fwrb,1,5,23,0,0,0,0,0,2
d2g6enr4,2,3,17,0,0,0,0,1,4
d2g6g09k,0,3,19,0,0,0,0,0,2
d2g6fwm1,2,4,23,0,0,0,0,0,5
d2g6d8bu,0,4,23,0,0,0,1,1,6
d2g6g5pq,1,1,8,0,0,0,0,0,15
d2g6d76v,0,1,3,0,0,1,0,1,9
d2g6gs0d,3,4,15,0,0,0,0,0,5
d2g64qp8,1,10,25,0,0,3,1,4,24
d2g66u2w,0,0,10,0,0,0,0,0,3
d2g6g5xg,0,0,10,0,0,0,1,1,16
d2g6g774,3,4,16,0,0,0,0,0,10
d2g6gqbu,0,2,14,0,0,0,0,1,18
d2g6gkv9,0,1,16,0,0,0,0,0,9
d2g754mv,0,4,11,0,0,0,0,0,8
d2g6er0g,0,1,22,0,0,0,0,0,8
d2g6dudk,0,1,13,0,0,1,0,0,6
d2g6dbj6,0,3,14,0,0,0,0,1,1
d2g61spv,0,1,14,0,0,0,0,2,11
d2g6e0be,0,1,11,0,0,0,0,0,0
d2g6fmn8,0,3,14,0,0,1,0,0,3
d2g6dvx1,0,0,21,0,0,0,0,1,7
d2g6ejpp,0,2,26,0,0,0,0,0,4
d2g6ejq7,0,2,24,0,0,0,0,0,4
d2g6e434,0,0,15,0,0,0,0,0,4
d2g6fyms,1,2,10,0,0,1,0,1,6
d2g68drd,0,4,16,0,0,0,0,2,4
d2g6epg4,3,6,21,0,0,0,0,0,10
d2g6e5ex,0,2,24,0,0,0,0,1,6
d2g6dbpu,0,0,8,0,0,0,0,0,0
d2g6f622,0,0,8,0,0,0,0,0,0
d2g763vs,0,0,0,0,0,0,0,0,0
d2g6fcmg,0,0,10,0,0,0,0,0,1
d2g6enuv,2,2,19,0,0,0,0,1,14
d2g6c5sx,1,3,14,0,0,0,0,0,5
d2g66z5f,0,0,17,0,0,0,0,1,2
d2g66zx8,0,0,0,0,0,0,0,0,0
d2g6f2x3,1,3,3,0,1,1,2,2,3
d2g6dgbb,0,2,8,0,0,1,0,0,3
d2g67p2p,0,0,0,0,0,0,0,0,0
d2g6dm7x,1,9,22,0,0,0,0,1,8
d2g63u0u,0,1,7,0,0,0,0,0,2
d2g66ehn,2,7,27,0,0,1,3,6,29
d2g6fd2c,0,2,18,0,0,0,0,1,5
d2g6g00k,0,0,13,0,0,0,0,0,2
d2g6epn9,0,2,11,0,0,0,0,2,12
d2g6gm51,2,4,18,0,0,0,0,1,8
d2g6fbx4,1,7,11,0,0,0,0,2,2
d2g6g4vh,0,0,7,0,0,0,0,0,6
d2g6ejee,2,4,23,0,0,0,0,1,4
d2g690pg,0,0,2,0,0,0,0,0,0
d2g6fwwk,2,5,23,0,0,0,0,0,5
